item_code,category,item_name,unit,standard_price,min_price,max_price,status,source,aliases,is_active
MISC-071,MISC,لمبه اناره بالمخزن والسعر يشمل قاعده اللمبه والتوصيل ودكت المسار,مقطوعية,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-072,MISC,لوح جبس بالمخزن,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-073,MISC,لوحة اسعار,عدد,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-074,MISC,ماكينة غلق اوتمتك للمخازن تركي,عدد,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-075,MISC,مدفع خزنه تتش,عدد,250.0,250.0,250.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-076,MISC,مفتاح انارة سانش,عدد,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-077,MISC,مفصله درف الوحدات,مقطوعية,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-078,MISC,مفصله علوي وسفلي,عدد,700.0,700.0,700.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-079,MISC,مكينة غلق اوتمتك وتم تغيرها بسبب سوء استخدم,عدد,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-080,MISC,نقل الكاميرا,عدد,250.0,250.0,250.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-081,MISC,هيدر,عدد,350.0,350.0,350.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-082,MISC,وتم عمل اختبار وتسليم إدارة المول,غير محدد,,,,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-083,MISC,وحدة تخزين للبرستة,متر مكعب,8000.0,8000.0,8000.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-084,MISC,ورقة استلس للمنديل دخل الحمام,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-085,MISC,بالمتر المسطح توريد وتركيب ارضيه نجيله صناعي والبند يشمل مواد اللاصق وكافه مايلزم لحين الانتهاء,مقطوعية,13200.0,13200.0,13200.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-086,MISC,بوط لكاميرة,عدد,150.0,150.0,150.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-087,MISC,تثبيت سقف المخزن وتركيب عود زاويه,مقطوعية,600.0,600.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-088,MISC,تثبيت عدد كامره مراقبه,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-089,MISC,تسبيت القعدة بالسمنت واعدة وتركبيها,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-090,MISC,تسبيت وحدة استندا,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-091,MISC,صيانه الكاشر,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-092,MISC,صيانه وتقوية وش التلاجة,مقطوعية,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-093,MISC,صيانه وتقوية وش الورم,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
MISC-094,MISC,صيانه وحدة الميزان,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,,1
METL-001,METL,تسبيت السلم الحديد,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
METL-002,METL,تعديل و تركيب لوحة أسعار + استند حديد,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
METL-003,METL,صيانة الباركية وتقفيل الحامات فوم وتركيب فرمه استلس,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
METL-004,METL,عمل لحام الجانب الأيمن من الوحدة بالسليكون,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
METL-005,METL,لحام الواحدة الخلفية بالكاشير,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
METL-006,METL,لحام واحد بوله بن,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
CONS-001,CONS,مفصله لدرف وحدات الكونتر مع عمل الصيانات للباقي الوحدات,مقطوعية,900.0,800.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
CONS-002,CONS,قطع الكونتر,عدد,150.0,150.0,150.0,معتمد,أرشيف تاريخي 2023-2024,,1
CONS-003,CONS,كاوتش بجوار فاتحة الكونتر,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
CONS-004,CONS,وحده تخزين مطابقه لموصفات وحدات الكونتر بالمحلات مقاس,مقطوعية,16000.0,16000.0,16000.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-001,SAFE,صيانة لوحة الفاير وإعادة البرمجة,مقطوعية,686.0,300.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,عمل صيانة لوحة الفاير وتم إعادة البرمجة,1
SAFE-002,SAFE,إعادة برمجة لوحة الفاير,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-003,SAFE,طفاية حريق كيلو COبافاريا,عدد,4833.0,2900.0,5800.0,معتمد,أرشيف تاريخي 2023-2024,طفاية حريق كيلو COبافاريا فينكس، طفاية حريق كيلو بودره بافاريا,1
SAFE-004,SAFE,لوحة خروج,عدد,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-005,SAFE,شهادة السلامه المهانيه,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-006,SAFE,صيانة الكارتة لوحة الفاير,مقطوعية,3500.0,3500.0,3500.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-007,SAFE,صيانه لوحة الفاير وتم استلم المول,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-008,SAFE,عمل صيانة لوحة الفاير عمل نظافة الحساس وتم تسليم المول,مقطوعية,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-009,SAFE,عمل صيانة لوحة الفاير وتسلم شهادة ضمان سلامة الغذاء,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-010,SAFE,فتحة للوحة الكهرباء لطفاية الحريق,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-011,SAFE,لوحة E IT مضياه والسعر يشمل التوصيلات,عدد,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
SAFE-012,SAFE,لوحة الفاير,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-001,COOL,صيانة مقبض الثلاجة,مقطوعية,250.0,200.0,300.0,معتمد,أرشيف تاريخي 2023-2024,صيانة باب الثلاجة,1
COOL-002,COOL,دهان وش الثلاجة + سنفرة+ دهان بالسلر,متر طولي,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-003,COOL,صيانة وضبط وحداة الثلاجة,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-004,COOL,لاصق شريط اسود لثلاجة,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-005,COOL,محبس زوية للثلاجة المياه,عدد,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-006,COOL,نقل وتركيب وش وحدة الثلاجة + الدهان,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
COOL-007,COOL,صيانة ثلاجة المجففات وتغير الكابلات الخلفية,مقطوعية,650.0,650.0,650.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-001,HVAC,نظافة ستارة الهواء,مقطوعية,320.0,300.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-002,HVAC,تراك مروحة,عدد,625.0,400.0,850.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-003,HVAC,توريد وتغير ستارة هواء مقاس,عدد,7000.0,7000.0,7000.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-004,HVAC,ترميم ثقب بجانب خرطوم التكيف,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-005,HVAC,تقوية شاسيه التكيف بالزواية الحديد عدد,مقطوعية,600.0,600.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-006,HVAC,تنظافة تكيف,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-007,HVAC,جرله علي الوجهة لتكيف مقاس,عدد,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-008,HVAC,شاسيه معدني لحماية الوحدات الخارجيه للتكيفات,مقطوعية,15000.0,15000.0,15000.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-009,HVAC,شحن فريون لتكيف,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-010,HVAC,شفاط فريش للحمام,عدد,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-011,HVAC,صيانة ستارة الهواء,مقطوعية,650.0,300.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-012,HVAC,صيانة ستارة الهواء + نظافة,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-013,HVAC,صيانة ستارة الهواء واعادة تركبها,عدد,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-014,HVAC,صيانه التكيفات تنظيف وشحن فريون,مقطوعية,4500.0,4500.0,4500.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-015,HVAC,صيانه تكيف + تنظيف,عدد,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-016,HVAC,مراجعة دهان الفرع +صنفرخشب الوجها بعد صيانه التكيفات,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
HVAC-017,HVAC,صيانة الشفاط,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-001,PANT,دهان الفرع بالكامل وش نظافة,مقطوعية,2117.0,200.0,5000.0,معتمد,أرشيف تاريخي 2023-2024,دهان المخزن بالكامل وش نظافة,1
PANT-002,PANT,دهان الفرع وش نظافة بالكامل,مقطوعية,3200.0,2000.0,5000.0,معتمد,أرشيف تاريخي 2023-2024,دهان الفرع وش نظافة + مرمات بالكامل، دهان الفرع وش نظافة بالكامل +الوجهه، دهان الفرع وش نظافة بالكامل+المخزن,1
PANT-003,PANT,دهان الوجه وش نظافة,مقطوعية,1240.0,200.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,دهان الفرع وش نظافة، دهان الوجها وش نظافة,1
PANT-004,PANT,دهان الفرع من الخارج بالكامل باللون الابيض,مقطوعية,1833.0,1500.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,دهان الفرع بالكامل بالون الابيض، دهان للوجهه بالكامل بالون الابيض,1
PANT-005,PANT,ترميم عمودين امام الفرع,عدد,400.0,300.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-006,PANT,ترميم وش الكونتر,عدد,250.0,200.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-007,PANT,ترميمات دهانات للفرع بالكامل,عدد,1100.0,200.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-008,PANT,توريد ودهان الفرع بالكامل مرمات + وش نظافه,مقطوعية,3000.0,2000.0,4000.0,معتمد,أرشيف تاريخي 2023-2024,توريد ودهان المخزن بالكامل مرمات + وش نظافه,1
PANT-009,PANT,دهان الفرع بالكامل,عدد,250.0,200.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-010,PANT,دهان المخزن الايمن بالفرع بالكامل,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,دهان المخزن الثاني في الرافع بالكامل,1
PANT-011,PANT,دهان المخزن وش نظافة,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,دهان المخزن وش نظافة+ مرمات,1
PANT-012,PANT,دهان الوجه الخارجية بالكامل,مقطوعية,1250.0,1000.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-013,PANT,دهان للاسقف وحوائط الفرع بالكامل,عدد,2100.0,200.0,4000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-014,PANT,ترميم الجانب من الجبسمبورد,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-015,PANT,ترميم الجانب من المخزن + الدهان,مقطوعية,600.0,600.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-016,PANT,ترميم سقف داخل المخزن,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-017,PANT,ترميم ومعجون حائط المخزن,مقطوعية,200.0,200.0,200.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-018,PANT,ترميمات ودهانات داخل المخزن,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-019,PANT,ترولي لنقل المنتجات مصنع من المعدن دهان اسود الكتروستتك واضافه غطاء من القماش بناء علي طلب مول اجورا,مقطوعية,15000.0,15000.0,15000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-020,PANT,توريد وتنفيذ اعمال الدهانات بفرع + الوجهه والمخزن تم طلاء وش نظافه,مقطوعية,8000.0,8000.0,8000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-021,PANT,خامات المرمات والدهانات,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-022,PANT,دهان السلم الحديد وش نظافة,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-023,PANT,دهان العمود اسود + سيلر,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-024,PANT,دهان الفرع بالكامل وش نظافة +المخزن+الوجهة,مقطوعية,4000.0,4000.0,4000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-025,PANT,دهان المخزن بالكامل,مقطوعية,15003.0,15003.0,15003.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-026,PANT,دهان بالون الاسود متر,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-027,PANT,دهان سقف الفرع باللون الابيض وش نظافة,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-028,PANT,دهان للوحدات بالفرع بالكامل بالون الاسود,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-029,PANT,دهان وش نظافة الفرع +الوجها+المخزن بالكامل,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-030,PANT,دهان وش نظافة للوجها بالكامل,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-031,PANT,سنفرة + دهان وش الورم,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-032,PANT,سنفرة الوجهة دهان بسلير كامل,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-033,PANT,صنفرة الوجها + دهان سلر بالكامل,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-034,PANT,صيانة + نظافة يافطة,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-035,PANT,فك الميزان المعلق اعلي الفرع وترميم و دهان مكانه,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-036,PANT,فك لافته مضيئ وعمل صيانه+ نظافة وإعادة التركيب,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-037,PANT,لحم وترميم و دهان جمب من الجبس,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-038,PANT,مرامات الدهانات للفرع ومدخل المخزن,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-039,PANT,مرامات بالمعجون +الدهان المخزن بالكامل,عدد,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-040,PANT,مرمات علي الجبس بورد +معجون+فتحات للجبس,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-041,PANT,نظافة للحمام الدور الاول,مقطوعية,850.0,850.0,850.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-042,PANT,هدم الحائط وترميم بالمعجون و عمل مايلزم للبند,مقطوعية,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-043,PANT,دهان بجانب وحدة الكونتر,مقطوعية,,,,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-044,PANT,دهان وترميم الوجهات بالكامل,مقطوعية,2500.0,2500.0,2500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PANT-045,PANT,دهانات نضافه للفرع بالكامل,مقطوعية,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-001,FLOR,بالمتر -تم توريد وتركيب رخام جلاكسي +,متر مربع,4500.0,4500.0,4500.0,معتمد,أرشيف تاريخي 2023-2024,بالمتر -تم توريد وتركيب قطعة رخام، بالمتر -تم توريد وتركيب قطعة رخام جلاكسي، بالمتر -تم توريد وتركيب قطعة رخام جلاكسي+,1
FLOR-002,FLOR,قطعة رخام,عدد,700.0,550.0,850.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-003,FLOR,قطعة رخام جلاكسي,متر مربع,4500.0,4500.0,4500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-004,FLOR,لاصق الرخام بالسليكون,مقطوعية,340.0,300.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-005,FLOR,تثبيت و لاصق الرخام,عدد,450.0,400.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-006,FLOR,صيانه ولحام الرخام+ الوزرة,عدد,550.0,400.0,700.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-007,FLOR,وزرة رخام على الوجه,عدد,400.0,200.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-008,FLOR,البلاط المكسور في الحمام,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-009,FLOR,البلاط المكسور+عود اوميجا للتثبيت الجبس,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-010,FLOR,المرجعة والسقية الحوائط و الأرضية,مقطوعية,850.0,850.0,850.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-011,FLOR,بالمتر المسطح - تجهيز وتوريد وتركيب رخام حلايب لارض المعارض وتم عمل,مقطوعية,14400.0,12800.0,16000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-012,FLOR,بالمتر المسطح - توريد وتركيب قرصه رخام جلاكسي والسعر يشمل كل ما يلزم,مقطوعية,5460.0,5460.0,5460.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-013,FLOR,بالمتر المسطح -تم توريد وتركيب قطع رخام جلاكسي مقاسات متنوعه,متر مربع,4500.0,4500.0,4500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-014,FLOR,بالمتر المسطح توريد و تركيب رخام ستار جلاكسي فرز اول للكونتر والسعر يشمل اللصق بمادة لصق الرخام وكل مايلزم لانتهاء من البند.,مقطوعية,58725.0,58725.0,58725.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-015,FLOR,بالمنر المسطح توريد وتنفيذ اعمال غلق الفواصل للحوائط اعلي السيراميك بالمخزن,مقطوعية,9000.0,9000.0,9000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-016,FLOR,تخانة رخام بجانب الكاشير,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-017,FLOR,تسبيت رخامة الورمر بالساليكون العضم,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-018,FLOR,تلميع رخام + تقفيل لحامات بالسيلكون,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-019,FLOR,رخام درج الفرع وزره,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-020,FLOR,رخام م + فك الرخام القديم وصيانه كامل,مقطوعية,5000.0,5000.0,5000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-021,FLOR,صيانات وتلميع الرخام,مقطوعية,1250.0,1250.0,1250.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-022,FLOR,عتبه رخام دبل بلاك,مقطوعية,250.0,250.0,250.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-023,FLOR,عمل لاصق الرخام وحدة الكاشير واعدة الفواصل بالسيلكون,مقطوعية,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-024,FLOR,فتحة في الرخام,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-025,FLOR,فك لوح رخام وتنظفاها وإعادة تركبها بالسليكون,مقطوعية,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-026,FLOR,فك واعادة تركيب الوزرة بالمادة الخاصة بلصق الرخام,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-027,FLOR,فك وتشوين الرخام والكونتر السابق وتجهيز مكان الجديد,مقطوعية,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-028,FLOR,لاصق رخام الوحدات بالكامل,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-029,FLOR,لاصق وزرة رخام بالسيلكون,مقطوعية,400.0,400.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-030,FLOR,بلاط,عدد,1500.0,1500.0,1500.0,معتمد,أرشيف تاريخي 2023-2024,,1
FLOR-031,FLOR,فك وتركيب رخام الكونتر مع تثبيته وضبطه,مقطوعية,1200.0,1200.0,1200.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-001,GLSS,توريد وتغير ماكينة زجاج,عدد,1333.0,500.0,3000.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-002,GLSS,توريد وتغير ماكينة زجاج+ مفصله سفلي,عدد,3500.0,3500.0,3500.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-003,GLSS,حامل زجاج سكوريت,عدد,600.0,600.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-004,GLSS,حساب فك وتركيب الوجهه الزجاج,مقطوعية,600.0,600.0,600.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-005,GLSS,صيانة ولازق الزجاج بالسليكون,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-006,GLSS,طقم مقبض زجاج,عدد,800.0,800.0,800.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-007,GLSS,ماكينة زجاج,عدد,1000.0,1000.0,1000.0,معتمد,أرشيف تاريخي 2023-2024,,1
GLSS-008,GLSS,ماكينة سكوريت,عدد,3500.0,3500.0,3500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-001,PLMB,صرف حوض,عدد,385.0,300.0,750.0,معتمد,أرشيف تاريخي 2023-2024,صرف الحوض,1
PLMB-002,PLMB,صرف حوض كامل,عدد,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-003,PLMB,فلتر مياه تنك مرحلة,عدد,1700.0,300.0,4000.0,معتمد,أرشيف تاريخي 2023-2024,فلتر مياه تانك مرحلة، فلتر مياه مرحلة، فلتر مياه مرحله تانك، فلترمياه مرحلة تانك,1
PLMB-004,PLMB,خلاط حوض ايطالي,عدد,1500.0,300.0,1800.0,معتمد,أرشيف تاريخي 2023-2024,خلاط ايطالي، خلاط حوض كامل ايطالي,1
PLMB-005,PLMB,خلاط هاند ميكسر ايطالي,عدد,1650.0,1200.0,1800.0,معتمد,أرشيف تاريخي 2023-2024,خلاط حوض هندمكسر ايطالي، خلاط مياه هند ميكسر ايطالي,1
PLMB-006,PLMB,صيانة فلتر مياه,مقطوعية,338.0,300.0,450.0,معتمد,أرشيف تاريخي 2023-2024,صيانة فلتر المياه,1
PLMB-007,PLMB,حنفية فلتر,مقطوعية,283.0,250.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-008,PLMB,المرجعة علي السباكة بالكامل,عدد,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-009,PLMB,خلاط حوض ساخن و بارد,عدد,1775.0,1750.0,1800.0,معتمد,أرشيف تاريخي 2023-2024,خلاط حوض كامل ساخن و بارد,1
PLMB-010,PLMB,خلاط ساخن وبارد ايطالي,عدد,1225.0,650.0,1800.0,معتمد,أرشيف تاريخي 2023-2024,خلاط مياه سخن وبارد إيطالي,1
PLMB-011,PLMB,صيانة السباكة والصرف,عدد,225.0,200.0,250.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-012,PLMB,صيانة الصرف وعمل ما يلازم,عدد,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-013,PLMB,صيانة صرف الفرع,عدد,425.0,300.0,550.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-014,PLMB,صيانه خلاط,عدد,325.0,250.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-015,PLMB,طقم شمع فلتر مياه مرحلة,عدد,550.0,500.0,600.0,معتمد,أرشيف تاريخي 2023-2024,طقم شمع فلتر مياه مرحله تانك,1
PLMB-016,PLMB,فليتر مياه مراحله تانك ويشمل التوصيلات,مقطوعية,2000.0,2000.0,2000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-017,PLMB,لحام الوزرة العلوية بوحدة الحوض وتسبت راف رخام,عدد,350.0,300.0,400.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-018,PLMB,وحدة حوض خشب,متر مربع,7750.0,7500.0,8000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-019,PLMB,اصلاح لتوصيلات السباكه وتغير صرف حوض,مقطوعية,500.0,500.0,500.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-020,PLMB,اعمال تغذيه المياه والصرف الصحي,مقطوعية,12000.0,12000.0,12000.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-021,PLMB,المراجعة على السباكة,مقطوعية,300.0,300.0,300.0,معتمد,أرشيف تاريخي 2023-2024,,1
PLMB-022,PLMB,بالمتر -تم توريد وتركيب قطع قرصة بتش للكونتر+ الحوض,متر مربع,4200.0,4200.0,4200.0,معتمد,أرشيف تاريخي 2023-2024,,1
